,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3885.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,11.0,63.0,63.0,63.0,65.0,63.0,63.0,61.0,61.0,47.0,39.0,31.0,21.0,27.0,23.0,21.0,21.0,17.0,23.0,17.0,19.0,21.0,17.0,21.0,19.0,17.0,17.0,17.0,19.0,21.0,15.0,27.0,45.0,49.0,85.0,87.0,91.0,95.0,91.0,91.0,81.0,79.0,59.0,53.0,31.0,25.0,17.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,59.0,69.0,71.0,69.0,69.0,69.0,67.0,63.0,47.0,13.0,9.0,25.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39050.jpg,1.0,1.0,3.0,1.0,3.0,15.0,15.0,19.0,25.0,33.0,41.0,45.0,71.0,69.0,69.0,67.0,67.0,63.0,59.0,59.0,57.0,51.0,45.0,27.0,25.0,23.0,23.0,25.0,23.0,23.0,25.0,25.0,25.0,25.0,25.0,23.0,23.0,23.0,21.0,21.0,21.0,23.0,23.0,21.0,21.0,23.0,23.0,23.0,25.0,21.0,23.0,21.0,21.0,23.0,27.0,23.0,29.0,31.0,39.0,43.0,71.0,73.0,73.0,75.0,75.0,75.0,75.0,75.0,75.0,73.0,71.0,69.0,65.0,59.0,55.0,35.0,39.0,13.0,11.0,3.0,5.0,3.0,15.0,37.0,41.0,43.0,53.0,67.0,69.0,69.0,67.0,65.0,59.0,57.0,55.0,45.0,35.0,33.0,19.0,3.0
39068.jpg,1.0,3.0,3.0,1.0,17.0,25.0,25.0,33.0,43.0,49.0,49.0,63.0,65.0,61.0,61.0,57.0,55.0,47.0,49.0,49.0,43.0,45.0,37.0,25.0,21.0,21.0,21.0,21.0,21.0,23.0,21.0,21.0,21.0,19.0,19.0,21.0,23.0,19.0,19.0,21.0,21.0,19.0,21.0,21.0,19.0,21.0,19.0,21.0,23.0,23.0,23.0,23.0,27.0,39.0,61.0,63.0,65.0,67.0,67.0,67.0,67.0,69.0,65.0,65.0,65.0,63.0,59.0,51.0,11.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,17.0,37.0,43.0,61.0,63.0,59.0,61.0,61.0,53.0,53.0,53.0,47.0,45.0,43.0,31.0,13.0,11.0,1.0,1.0
39097.jpg,1.0,7.0,3.0,3.0,17.0,19.0,21.0,27.0,27.0,33.0,35.0,41.0,41.0,49.0,51.0,67.0,69.0,67.0,65.0,67.0,61.0,59.0,57.0,51.0,43.0,35.0,25.0,21.0,23.0,23.0,23.0,21.0,23.0,23.0,21.0,19.0,19.0,21.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,21.0,21.0,23.0,23.0,37.0,43.0,45.0,53.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,51.0,49.0,45.0,41.0,37.0,35.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,27.0,33.0,35.0,61.0,61.0,61.0,59.0,59.0,57.0,55.0,55.0,49.0,41.0,39.0,35.0,25.0,25.0,1.0,5.0
39135.jpg,1.0,5.0,1.0,3.0,11.0,17.0,33.0,37.0,47.0,67.0,73.0,69.0,71.0,71.0,69.0,65.0,61.0,59.0,53.0,53.0,49.0,35.0,29.0,31.0,27.0,23.0,27.0,25.0,25.0,23.0,27.0,25.0,25.0,23.0,27.0,25.0,23.0,23.0,25.0,25.0,23.0,25.0,25.0,27.0,25.0,25.0,29.0,25.0,25.0,39.0,47.0,49.0,53.0,59.0,65.0,67.0,83.0,85.0,83.0,83.0,85.0,83.0,79.0,77.0,77.0,71.0,55.0,53.0,29.0,21.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,17.0,37.0,41.0,59.0,61.0,59.0,59.0,57.0,59.0,51.0,51.0,51.0,41.0,27.0,25.0,1.0,1.0
39148.jpg,1.0,5.0,1.0,3.0,19.0,23.0,23.0,33.0,37.0,43.0,47.0,59.0,63.0,71.0,77.0,77.0,77.0,79.0,73.0,71.0,67.0,65.0,61.0,59.0,55.0,51.0,49.0,37.0,31.0,31.0,31.0,31.0,29.0,29.0,29.0,25.0,31.0,29.0,29.0,29.0,31.0,29.0,29.0,31.0,31.0,31.0,33.0,31.0,29.0,33.0,31.0,27.0,31.0,35.0,45.0,51.0,65.0,67.0,71.0,71.0,73.0,71.0,73.0,71.0,73.0,71.0,71.0,69.0,67.0,65.0,59.0,55.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,33.0,49.0,53.0,71.0,71.0,69.0,71.0,65.0,63.0,61.0,53.0,45.0,47.0,39.0,7.0,7.0,3.0,1.0
39152.jpg,3.0,1.0,5.0,3.0,11.0,17.0,25.0,25.0,31.0,39.0,49.0,65.0,75.0,77.0,77.0,79.0,79.0,73.0,71.0,73.0,65.0,63.0,59.0,51.0,47.0,41.0,31.0,33.0,31.0,31.0,31.0,33.0,27.0,29.0,31.0,29.0,31.0,33.0,29.0,29.0,29.0,29.0,29.0,33.0,31.0,29.0,35.0,29.0,47.0,53.0,57.0,63.0,75.0,75.0,77.0,75.0,75.0,75.0,75.0,75.0,73.0,73.0,69.0,65.0,61.0,59.0,49.0,23.0,23.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,35.0,33.0,65.0,67.0,67.0,67.0,67.0,63.0,63.0,61.0,57.0,55.0,49.0,43.0,39.0,19.0,15.0,3.0,5.0
39156.jpg,3.0,1.0,3.0,3.0,17.0,19.0,23.0,27.0,35.0,37.0,41.0,45.0,51.0,57.0,67.0,65.0,65.0,65.0,65.0,63.0,59.0,55.0,49.0,43.0,37.0,25.0,25.0,25.0,25.0,23.0,21.0,25.0,19.0,21.0,21.0,23.0,21.0,23.0,23.0,21.0,21.0,21.0,21.0,21.0,23.0,25.0,23.0,25.0,23.0,25.0,23.0,23.0,25.0,23.0,25.0,25.0,23.0,49.0,55.0,61.0,65.0,65.0,65.0,67.0,65.0,65.0,63.0,61.0,59.0,49.0,47.0,29.0,15.0,7.0,5.0,5.0,1.0,1.0,3.0,1.0,3.0,7.0,15.0,17.0,31.0,47.0,51.0,69.0,69.0,69.0,69.0,67.0,61.0,53.0,53.0,39.0,25.0,25.0,1.0,3.0
39217.jpg,1.0,1.0,3.0,7.0,15.0,15.0,49.0,71.0,71.0,89.0,89.0,91.0,89.0,91.0,89.0,89.0,89.0,87.0,83.0,77.0,71.0,49.0,43.0,35.0,31.0,31.0,31.0,27.0,29.0,33.0,27.0,29.0,31.0,33.0,29.0,35.0,35.0,33.0,35.0,39.0,33.0,33.0,37.0,39.0,35.0,39.0,35.0,31.0,31.0,33.0,33.0,35.0,33.0,39.0,53.0,57.0,77.0,81.0,83.0,81.0,83.0,83.0,81.0,81.0,81.0,81.0,81.0,77.0,73.0,59.0,55.0,23.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,21.0,55.0,57.0,73.0,77.0,79.0,77.0,75.0,73.0,75.0,71.0,67.0,61.0,51.0,53.0,31.0,27.0,3.0,5.0
39272.jpg,1.0,1.0,1.0,3.0,17.0,19.0,21.0,35.0,77.0,77.0,77.0,77.0,75.0,75.0,73.0,71.0,67.0,65.0,61.0,59.0,57.0,49.0,41.0,39.0,33.0,35.0,33.0,31.0,39.0,39.0,33.0,39.0,39.0,39.0,37.0,37.0,37.0,37.0,35.0,33.0,35.0,31.0,29.0,31.0,33.0,31.0,39.0,41.0,45.0,75.0,75.0,75.0,75.0,77.0,77.0,77.0,75.0,75.0,75.0,71.0,65.0,65.0,47.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,27.0,31.0,67.0,67.0,69.0,71.0,71.0,71.0,71.0,71.0,69.0,63.0,59.0,55.0,49.0,25.0,23.0,3.0,5.0
39331.jpg,1.0,3.0,1.0,7.0,9.0,15.0,19.0,21.0,27.0,31.0,47.0,59.0,61.0,79.0,79.0,75.0,73.0,71.0,63.0,63.0,55.0,49.0,47.0,43.0,31.0,29.0,27.0,25.0,27.0,25.0,25.0,23.0,23.0,21.0,19.0,19.0,21.0,15.0,17.0,17.0,15.0,15.0,15.0,13.0,15.0,17.0,15.0,15.0,17.0,17.0,17.0,17.0,19.0,21.0,29.0,35.0,35.0,65.0,69.0,73.0,79.0,79.0,81.0,79.0,77.0,75.0,73.0,63.0,51.0,49.0,41.0,35.0,27.0,19.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,19.0,29.0,39.0,41.0,51.0,73.0,71.0,71.0,69.0,59.0,57.0,53.0,47.0,43.0,35.0,25.0,25.0,3.0,3.0
39333.jpg,1.0,1.0,3.0,5.0,13.0,17.0,21.0,23.0,25.0,29.0,31.0,33.0,37.0,43.0,39.0,41.0,63.0,65.0,69.0,67.0,65.0,63.0,65.0,59.0,57.0,51.0,35.0,33.0,23.0,19.0,19.0,15.0,15.0,13.0,15.0,13.0,15.0,17.0,13.0,15.0,15.0,15.0,15.0,17.0,15.0,15.0,15.0,15.0,17.0,19.0,19.0,33.0,37.0,39.0,49.0,61.0,69.0,73.0,73.0,73.0,75.0,73.0,73.0,71.0,69.0,67.0,45.0,41.0,37.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,41.0,45.0,57.0,77.0,75.0,75.0,75.0,73.0,71.0,63.0,59.0,53.0,41.0,37.0,29.0,11.0,9.0,1.0,5.0
39363.jpg,1.0,5.0,1.0,3.0,13.0,17.0,17.0,21.0,27.0,33.0,31.0,37.0,41.0,43.0,57.0,73.0,71.0,69.0,71.0,67.0,67.0,63.0,59.0,51.0,49.0,43.0,27.0,27.0,25.0,23.0,21.0,21.0,19.0,19.0,21.0,17.0,19.0,17.0,13.0,13.0,15.0,17.0,13.0,13.0,15.0,15.0,17.0,15.0,13.0,13.0,13.0,15.0,21.0,19.0,35.0,43.0,45.0,55.0,55.0,57.0,57.0,57.0,57.0,55.0,53.0,51.0,43.0,41.0,17.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,15.0,21.0,39.0,43.0,43.0,61.0,63.0,59.0,59.0,55.0,51.0,47.0,45.0,37.0,31.0,27.0,23.0,15.0,13.0,3.0,3.0
39365.jpg,3.0,11.0,5.0,1.0,17.0,23.0,27.0,31.0,47.0,59.0,63.0,67.0,65.0,63.0,63.0,61.0,59.0,55.0,53.0,49.0,41.0,41.0,27.0,23.0,21.0,21.0,21.0,19.0,21.0,17.0,17.0,15.0,17.0,17.0,17.0,19.0,17.0,17.0,15.0,15.0,17.0,15.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,25.0,27.0,31.0,39.0,43.0,49.0,49.0,59.0,71.0,69.0,71.0,69.0,69.0,65.0,63.0,43.0,33.0,33.0,27.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,33.0,31.0,51.0,57.0,71.0,69.0,67.0,67.0,51.0,51.0,47.0,41.0,37.0,35.0,29.0,15.0,13.0,5.0,3.0
39367.jpg,1.0,7.0,3.0,5.0,17.0,21.0,25.0,27.0,35.0,35.0,39.0,47.0,65.0,69.0,75.0,75.0,73.0,73.0,69.0,67.0,63.0,63.0,57.0,49.0,49.0,31.0,27.0,25.0,25.0,23.0,23.0,23.0,25.0,23.0,21.0,23.0,21.0,21.0,23.0,25.0,23.0,25.0,21.0,23.0,25.0,21.0,21.0,23.0,31.0,39.0,49.0,55.0,61.0,63.0,65.0,67.0,65.0,63.0,63.0,65.0,59.0,59.0,51.0,43.0,41.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,33.0,43.0,45.0,73.0,71.0,69.0,67.0,65.0,65.0,61.0,53.0,47.0,35.0,31.0,25.0,15.0,13.0,3.0,1.0
39480.jpg,1.0,3.0,5.0,3.0,19.0,25.0,25.0,29.0,43.0,51.0,53.0,59.0,75.0,73.0,73.0,73.0,71.0,69.0,67.0,63.0,61.0,53.0,51.0,47.0,43.0,41.0,37.0,35.0,31.0,31.0,33.0,31.0,29.0,27.0,27.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0,25.0,27.0,25.0,27.0,27.0,27.0,29.0,29.0,31.0,33.0,37.0,41.0,57.0,65.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,65.0,65.0,59.0,57.0,47.0,45.0,19.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,17.0,25.0,39.0,41.0,59.0,59.0,55.0,53.0,53.0,53.0,47.0,51.0,45.0,39.0,23.0,19.0,3.0,3.0
39525.jpg,1.0,5.0,1.0,3.0,15.0,27.0,33.0,35.0,45.0,51.0,53.0,73.0,73.0,71.0,73.0,71.0,73.0,71.0,67.0,67.0,61.0,57.0,55.0,55.0,35.0,33.0,31.0,31.0,27.0,27.0,29.0,27.0,29.0,29.0,29.0,31.0,31.0,29.0,27.0,27.0,29.0,31.0,25.0,27.0,29.0,27.0,27.0,29.0,29.0,29.0,31.0,37.0,53.0,57.0,69.0,73.0,73.0,75.0,77.0,75.0,75.0,77.0,77.0,75.0,73.0,71.0,61.0,47.0,45.0,43.0,33.0,27.0,25.0,19.0,13.0,9.0,3.0,3.0,3.0,3.0,7.0,21.0,21.0,45.0,65.0,69.0,73.0,71.0,67.0,63.0,61.0,63.0,51.0,49.0,49.0,37.0,25.0,23.0,5.0,3.0
39571.jpg,1.0,3.0,15.0,17.0,29.0,25.0,31.0,37.0,43.0,45.0,51.0,57.0,59.0,81.0,81.0,83.0,81.0,81.0,79.0,75.0,75.0,69.0,67.0,55.0,53.0,49.0,51.0,41.0,37.0,35.0,35.0,35.0,35.0,31.0,35.0,35.0,33.0,35.0,35.0,31.0,31.0,31.0,29.0,31.0,27.0,27.0,27.0,29.0,27.0,35.0,51.0,53.0,69.0,75.0,77.0,79.0,77.0,77.0,77.0,77.0,77.0,75.0,75.0,73.0,69.0,67.0,59.0,59.0,57.0,33.0,35.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,19.0,23.0,47.0,57.0,65.0,85.0,83.0,83.0,81.0,73.0,71.0,63.0,57.0,53.0,49.0,41.0,37.0,27.0,1.0,1.0,1.0,1.0
39605.jpg,1.0,5.0,3.0,1.0,21.0,19.0,21.0,27.0,33.0,37.0,37.0,45.0,47.0,47.0,53.0,67.0,67.0,65.0,63.0,63.0,59.0,55.0,53.0,43.0,41.0,29.0,25.0,25.0,27.0,25.0,25.0,25.0,25.0,27.0,27.0,25.0,25.0,27.0,27.0,25.0,25.0,27.0,21.0,21.0,25.0,23.0,23.0,25.0,25.0,25.0,27.0,51.0,59.0,57.0,65.0,73.0,75.0,81.0,83.0,85.0,85.0,85.0,83.0,81.0,81.0,79.0,69.0,65.0,57.0,53.0,43.0,41.0,27.0,13.0,9.0,9.0,3.0,3.0,17.0,15.0,19.0,41.0,31.0,33.0,73.0,77.0,75.0,75.0,73.0,71.0,67.0,65.0,55.0,45.0,43.0,37.0,21.0,19.0,3.0,1.0
39606.jpg,1.0,3.0,3.0,5.0,15.0,19.0,21.0,27.0,31.0,33.0,39.0,49.0,47.0,79.0,79.0,79.0,79.0,79.0,75.0,75.0,69.0,63.0,61.0,53.0,45.0,43.0,43.0,35.0,35.0,33.0,33.0,31.0,31.0,27.0,31.0,31.0,31.0,33.0,31.0,27.0,29.0,27.0,25.0,25.0,27.0,25.0,27.0,27.0,27.0,35.0,39.0,33.0,53.0,61.0,63.0,67.0,75.0,75.0,77.0,77.0,79.0,79.0,77.0,77.0,77.0,75.0,71.0,69.0,61.0,45.0,43.0,33.0,15.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,31.0,43.0,47.0,73.0,79.0,81.0,81.0,77.0,77.0,75.0,71.0,67.0,55.0,51.0,47.0,43.0,25.0,23.0,1.0,1.0
3963.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,39.0,71.0,73.0,73.0,73.0,73.0,23.0,23.0,25.0,23.0,23.0,21.0,21.0,19.0,19.0,17.0,17.0,15.0,17.0,13.0,19.0,15.0,15.0,19.0,17.0,13.0,15.0,15.0,15.0,15.0,11.0,17.0,15.0,15.0,13.0,17.0,15.0,15.0,13.0,15.0,27.0,33.0,67.0,67.0,93.0,91.0,91.0,89.0,89.0,47.0,47.0,1.0,3.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,3.0,53.0,55.0,73.0,73.0,71.0,67.0,67.0,59.0,61.0,31.0,31.0,3.0,3.0,3.0,1.0,1.0,1.0
39781.jpg,1.0,1.0,3.0,11.0,13.0,21.0,23.0,29.0,33.0,49.0,51.0,69.0,73.0,77.0,77.0,77.0,73.0,71.0,69.0,67.0,63.0,59.0,59.0,55.0,49.0,47.0,43.0,37.0,31.0,29.0,27.0,31.0,27.0,27.0,25.0,29.0,25.0,25.0,23.0,25.0,23.0,23.0,21.0,23.0,25.0,23.0,23.0,21.0,23.0,25.0,27.0,31.0,55.0,55.0,57.0,67.0,73.0,75.0,77.0,75.0,75.0,77.0,75.0,73.0,73.0,69.0,57.0,57.0,47.0,33.0,29.0,21.0,7.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,21.0,23.0,39.0,39.0,51.0,63.0,67.0,67.0,69.0,61.0,57.0,47.0,47.0,43.0,41.0,33.0,29.0,23.0,1.0,3.0
39816.jpg,3.0,1.0,5.0,11.0,15.0,23.0,23.0,27.0,33.0,35.0,37.0,41.0,43.0,43.0,57.0,59.0,63.0,61.0,59.0,57.0,55.0,49.0,51.0,45.0,41.0,41.0,33.0,31.0,27.0,25.0,25.0,21.0,23.0,23.0,21.0,23.0,23.0,21.0,23.0,23.0,21.0,21.0,21.0,23.0,21.0,21.0,21.0,21.0,27.0,21.0,41.0,43.0,45.0,57.0,59.0,71.0,77.0,75.0,77.0,79.0,77.0,77.0,75.0,73.0,69.0,67.0,63.0,47.0,39.0,33.0,23.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,23.0,27.0,51.0,59.0,63.0,65.0,63.0,61.0,59.0,57.0,49.0,49.0,47.0,39.0,31.0,21.0,13.0,3.0,1.0
39818.jpg,1.0,3.0,3.0,3.0,17.0,19.0,23.0,31.0,37.0,51.0,53.0,63.0,73.0,71.0,71.0,71.0,69.0,67.0,63.0,61.0,57.0,57.0,51.0,47.0,43.0,41.0,39.0,35.0,31.0,29.0,27.0,29.0,29.0,29.0,29.0,27.0,25.0,25.0,31.0,27.0,27.0,31.0,27.0,29.0,31.0,27.0,27.0,29.0,35.0,47.0,53.0,69.0,71.0,71.0,73.0,75.0,75.0,77.0,75.0,77.0,75.0,73.0,73.0,69.0,65.0,63.0,51.0,51.0,33.0,23.0,15.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,23.0,55.0,79.0,81.0,85.0,85.0,83.0,81.0,77.0,75.0,69.0,71.0,57.0,47.0,47.0,33.0,11.0,13.0,3.0,3.0
39825.jpg,3.0,3.0,1.0,3.0,17.0,27.0,33.0,37.0,65.0,81.0,81.0,81.0,81.0,83.0,83.0,81.0,77.0,75.0,73.0,71.0,65.0,63.0,57.0,47.0,37.0,35.0,33.0,29.0,31.0,31.0,31.0,29.0,29.0,31.0,29.0,31.0,29.0,29.0,29.0,27.0,25.0,27.0,27.0,27.0,25.0,29.0,27.0,27.0,29.0,43.0,39.0,71.0,83.0,83.0,81.0,83.0,87.0,85.0,85.0,87.0,87.0,85.0,85.0,83.0,79.0,73.0,71.0,67.0,63.0,61.0,23.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,19.0,21.0,31.0,61.0,65.0,63.0,65.0,65.0,63.0,63.0,61.0,61.0,57.0,55.0,49.0,19.0,19.0,1.0,3.0
39832.jpg,1.0,3.0,7.0,9.0,17.0,19.0,25.0,27.0,31.0,39.0,41.0,63.0,65.0,67.0,67.0,67.0,67.0,67.0,63.0,61.0,61.0,59.0,55.0,49.0,45.0,41.0,33.0,37.0,33.0,31.0,29.0,31.0,31.0,31.0,33.0,31.0,33.0,29.0,29.0,29.0,27.0,27.0,29.0,25.0,27.0,29.0,25.0,25.0,25.0,29.0,33.0,29.0,43.0,53.0,63.0,71.0,77.0,77.0,75.0,79.0,79.0,79.0,79.0,77.0,77.0,73.0,71.0,63.0,61.0,59.0,41.0,41.0,25.0,1.0,3.0,3.0,1.0,3.0,11.0,13.0,35.0,43.0,45.0,67.0,73.0,73.0,69.0,67.0,61.0,61.0,57.0,53.0,51.0,39.0,37.0,31.0,21.0,19.0,3.0,3.0
39846.jpg,1.0,3.0,1.0,3.0,7.0,19.0,23.0,25.0,31.0,37.0,39.0,43.0,53.0,63.0,69.0,71.0,73.0,71.0,69.0,67.0,67.0,61.0,59.0,57.0,57.0,49.0,45.0,35.0,39.0,27.0,29.0,31.0,27.0,25.0,27.0,27.0,23.0,25.0,25.0,27.0,23.0,25.0,25.0,29.0,25.0,25.0,33.0,27.0,29.0,29.0,31.0,29.0,33.0,47.0,55.0,55.0,71.0,71.0,73.0,73.0,73.0,75.0,71.0,69.0,67.0,65.0,61.0,61.0,49.0,39.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,19.0,35.0,63.0,65.0,71.0,71.0,71.0,69.0,71.0,69.0,67.0,65.0,59.0,59.0,37.0,31.0,1.0,3.0
3990.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,11.0,19.0,23.0,69.0,71.0,71.0,69.0,71.0,69.0,71.0,67.0,63.0,37.0,29.0,23.0,17.0,19.0,19.0,17.0,19.0,17.0,17.0,19.0,19.0,15.0,19.0,19.0,17.0,19.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,15.0,13.0,11.0,31.0,49.0,57.0,89.0,91.0,93.0,93.0,93.0,91.0,91.0,89.0,87.0,35.0,27.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,69.0,71.0,75.0,77.0,75.0,73.0,67.0,67.0,27.0,23.0,35.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0
4010.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,17.0,47.0,69.0,73.0,73.0,73.0,73.0,71.0,67.0,63.0,27.0,23.0,33.0,25.0,29.0,27.0,29.0,25.0,25.0,27.0,27.0,23.0,21.0,23.0,19.0,21.0,17.0,21.0,17.0,23.0,33.0,35.0,39.0,51.0,51.0,53.0,89.0,89.0,91.0,63.0,57.0,35.0,35.0,27.0,27.0,11.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,7.0,23.0,25.0,67.0,67.0,67.0,67.0,67.0,55.0,53.0,9.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4028.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,39.0,45.0,73.0,73.0,73.0,75.0,71.0,55.0,53.0,55.0,41.0,25.0,19.0,21.0,13.0,15.0,15.0,17.0,17.0,13.0,19.0,17.0,19.0,17.0,17.0,13.0,17.0,15.0,13.0,19.0,17.0,15.0,13.0,33.0,29.0,37.0,45.0,59.0,67.0,69.0,77.0,79.0,83.0,83.0,65.0,57.0,47.0,37.0,39.0,27.0,29.0,19.0,17.0,11.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,41.0,47.0,73.0,75.0,75.0,73.0,71.0,67.0,67.0,55.0,53.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0
404.jpg,1.0,1.0,1.0,3.0,5.0,7.0,11.0,11.0,31.0,55.0,53.0,55.0,55.0,55.0,51.0,51.0,47.0,27.0,29.0,25.0,17.0,19.0,19.0,19.0,15.0,15.0,17.0,15.0,17.0,11.0,15.0,17.0,11.0,13.0,9.0,11.0,13.0,11.0,13.0,11.0,9.0,11.0,9.0,13.0,13.0,11.0,15.0,11.0,13.0,11.0,11.0,13.0,11.0,13.0,15.0,11.0,15.0,13.0,29.0,47.0,49.0,63.0,63.0,79.0,81.0,79.0,77.0,77.0,77.0,35.0,37.0,25.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,7.0,5.0,7.0,17.0,17.0,55.0,59.0,59.0,59.0,57.0,57.0,53.0,49.0,47.0,5.0,3.0,7.0
4054.jpg,1.0,7.0,3.0,3.0,3.0,37.0,39.0,51.0,55.0,55.0,55.0,55.0,55.0,53.0,39.0,37.0,25.0,25.0,25.0,23.0,23.0,21.0,23.0,23.0,25.0,19.0,21.0,21.0,19.0,21.0,19.0,19.0,17.0,21.0,17.0,21.0,19.0,21.0,19.0,17.0,19.0,19.0,21.0,19.0,23.0,19.0,21.0,23.0,37.0,45.0,49.0,85.0,89.0,91.0,91.0,93.0,95.0,93.0,93.0,93.0,65.0,61.0,19.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,17.0,23.0,31.0,61.0,63.0,65.0,65.0,67.0,65.0,67.0,65.0,61.0,37.0,37.0,19.0,15.0,3.0,1.0,3.0
4064.jpg,1.0,1.0,1.0,1.0,1.0,1.0,3.0,51.0,61.0,67.0,67.0,69.0,69.0,67.0,67.0,65.0,23.0,25.0,21.0,21.0,19.0,17.0,21.0,17.0,17.0,15.0,19.0,13.0,15.0,15.0,19.0,15.0,13.0,15.0,13.0,11.0,11.0,13.0,15.0,15.0,11.0,13.0,17.0,13.0,15.0,13.0,39.0,41.0,47.0,69.0,69.0,91.0,91.0,91.0,89.0,89.0,89.0,89.0,55.0,55.0,37.0,35.0,21.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,13.0,19.0,63.0,69.0,69.0,69.0,69.0,69.0,67.0,63.0,31.0,29.0,1.0,1.0,1.0,1.0
